sku,article_no,selling_price,inventory_quantity,4_weeks_sales,status,factory,MOI,PO,ETA,market,DUS_quantity,total_cost,MOQ,inventory_value
DX-1000M-10891,10891,6.99,263,161.0,STD,TTX,1.52,720.0,2023-03-15,USA,703.0,1.3,1000.0,
DX-1000L-10887,10887,7.99,181,103.0,STD,TTX,1.54,,,USA,2229.0,1.61,1000.0,
DX-1000XXL-11077,11077,19.99,136,4.0,STD,TTX,34.0,,,USA,813.0,4.71,1000.0,
DX-2000XXL-11145,11145,17.99,14,6.0,STD,TTX,2.33,,,USA,60.0,4.73,1000.0,
PB-106US-11204,11204,39.99,72,4.0,STD,Chicony,18.0,,,USA,482.0,8.69,500.0,
PB-106USW-11280,11280,39.99,62,32.0,STD,Chicony,1.97,,,USA,159.0,8.69,500.0,
PB-407BUS-10789,10789,19.99,115,123.0,STD,Chicony,1.13,,,USA,676.0,6.6,500.0,
PB-407WUS-10793,10793,19.99,20,23.0,STD,CEZ,0.87,160.0,2023-02-10,USA,30.0,8.65,20.0,
PB-409HUS-10840,10840,24.99,212,57.0,STD,Togran,3.72,,,USA,43.0,7.5,1000.0,
PB-409PUS-11033,11033,24.99,78,60.0,STD,Togran,1.33,,,USA,219.0,4.61,1000.0,
PB-409UUS-10960,10960,19.99,48,130.0,STD,Togran,0.38,1000.0,2023-02-16,USA,10.0,4.61,1000.0,
PB-505HPUS-10970,11252,39.99,159,34.0,STD,Togran,4.68,260.0,2023-02-16,USA,8.0,11.65,1000.0,
PB-509HUS-11002,11002,49.99,22,2.0,STD,Donar,11.0,400.0,2023-02-16,USA,10.0,16.44,500.0,
PB-510HUS-11005,11005,49.99,65,16.0,STD,Donar,4.56,,,USA,389.0,13.77,1000.0,
PB-513US-10165,11417,59.99,54,3.0,STD,Donar,18.0,,,USA,434.0,12.97,500.0,
PB-515HPSUS-11049,11341,59.99,29,23.0,STD,Togran,1.26,,,USA,43.0,17.75,1000.0,
PB-517BUS-11364,11364,39.99,50,20.0,STD,JW,2.5,,,USA,478.0,11.3,500.0,
PB-706PSUS-10532,10532,39.99,47,11.0,STD,Togran,4.27,800.0,2023-02-16,USA,14.0,15.63,1000.0,
PD-303WUS-10699,10699,24.99,10,3.0,STD,CEZ,3.33,,,USA,30.0,11.01,20.0,
PD-307BUS-11369,11369,19.99,32,2.0,STD,CEZ,16.0,,,USA,10.0,9.46,20.0,
PD-707BPSUS-10900,10900,32.99,47,10.0,STD,CEZ,4.7,,,USA,128.0,13.64,20.0,
PD-707WPSUS-10905,10905,29.99,7,3.0,STD,CEZ,2.33,,,USA,0.0,15.05,20.0,
PD-712BUS-11267,11267,22.99,142,0.0,STD,SQT,99998.0,500.0,2023-02-16,USA,22.0,7.7,500.0,
PD-712WUS-11261,11261,21.99,0,53.0,STD,SQT,0.0,,,USA,9.0,7.92,500.0,
PM-201PB-10042,11387,7.99,215,214.0,STD,SQT,1.19,,,USA,2188.0,1.82,1000.0,
PM-508-10844,10844,14.99,168,36.0,STD,Togran,4.89,,,USA,3712.0,5.62,2000.0,
PM-513N-11168,11168,19.99,1015,787.0,STD,Togran,1.38,2000.0,2023-02-16,USA,845.0,4.11,2000.0,
PM-608-10914,10914,11.99,191,139.0,STD,Togran,1.42,,,USA,3645.0,6.72,2000.0,
PM-713N-11167,11167,19.99,1521,1394.0,STD,Togran,1.12,5000.0,2023-02-16,USA,1903.0,6.34,2000.0,
PM-718-11411,11411,16.99,39,36.0,EOL,Togran,1.11,,,USA,1246.0,7.61,2000.0,
PPD-202HB-11091,11091,14.99,69,62.0,STD,Donar,1.11,,,USA,1632.0,5.98,500.0,
PPD-202UB-11251,11251,11.99,184,77.0,STD,Donar,2.39,,,USA,101.0,4.03,500.0,
PPD-501U-10062,11284,19.99,0,138.0,STD,LT,0.0,895.0,2023-02-16,USA,8.0,6.71,1000.0,
PX-P2UA-19998,19998,7.99,280,338.0,STD,CLC,1.26,,,USA,289.0,1.69,2100.0,
PM-802B-11402,11402,9.99,872,612.0,STD,SQT,1.51,,,USA,2740.0,4.22,500.0,
PB-521US-11422,11422,49.99,48,19.0,STD,Donar,2.53,,,USA,129.0,11.55,500.0,
PB-313US-11445,11445,59.99,3,5.0,STD,Donar,0.6,,,USA,131.0,17.19,500.0,
PM-513L-11516,11516,19.99,154,85.0,STD,Togran,1.82,,,USA,666.0,4.05,2000.0,
PM-713L-11517,11517,24.99,206,156.0,STD,Togran,1.47,,,USA,440.0,6.34,2000.0,
PM-719-11522,11522,24.99,122,150.0,STD,Togran,1.31,,,USA,0.0,6.82,2000.0,
PB-512BUS-11525,11525,44.99,362,48.0,STD,Chicony,7.58,180.0,2023-02-07,USA,734.0,14.3,504.0,
PB-220HUS-11506,11506,29.99,55,60.0,STD,Togran,1.12,,,USA,397.0,8.42,1000.0,
PM-515II-11534,11534,19.99,0,16.0,STD,Togran,0.0,1760.0,2023-02-16,USA,0.0,5.53,2000.0,
PM-517D-11567,11567,29.99,159,160.0,STD,Togran,1.05,,,USA,354.0,10.91,2000.0,
PM-717D-11568,11568,24.99,397,374.0,STD,Togran,1.08,,,USA,1495.0,12.69,2000.0,
PPR-34-GLG-18028,18028,9.99,94,75.0,STD,Perixx DE,1.27,,,USA,389.0,3.17,50.0,
PPR-304-GLR-18033,18033,29.99,43,20.0,STD,Perixx DE,2.15,,,USA,79.0,9.03,16.0,
PB-522BUS-11578,11578,119.99,37,6.0,STD,Togran,6.17,,,USA,105.0,44.26,1000.0,
PB-322BUS-11577,11577,149.99,22,1.0,STD,Togran,22.0,,,USA,310.0,50.32,1000.0,
PB-323US-11352,11352,29.99,0,13.0,EOL,JW,0.0,,,USA,0.0,18.19,500.0,
PB-317US-11474,11566,24.99,577,129.0,STD,Palm max,5.56,20.0,2023-02-16,USA,199.0,6.88,1000.0,
PM-804B-11582,11582,19.99,160,142.0,STD,Togran,1.17,,,USA,943.0,9.53,2000.0,
PB-716IIIUS-11593,11593,24.99,41,16.0,STD,BOW,2.56,,,USA,607.0,10.78,500.0,
PPR-506-11571,11571,29.99,0,0.0,EOL,Togran,0.0,,,USA,0.0,14.98,1000.0,
PPD-303B-11605,11605,24.99,93,33.0,STD,Togran,2.85,,,USA,484.0,13.72,1000.0,
PB-325MWUS-11623,11623,39.99,0,2.0,EOL,JW,0.0,,,USA,0.0,23.84,500.0,
PM-719L-11635,11635,14.99,207,157.0,STD,Togran,1.3,,,USA,2691.0,6.75,2000.0,
PB-612WUS-11615,11615,69.99,129,28.0,STD,Chicony,4.61,,,USA,107.0,22.66,504.0,
PM-209PB-10442,10442,9.99,262,167.0,STD,Intech,1.54,,,USA,1333.0,2.34,3000.0,
PD-505BUS-11611,11611,49.99,174,109.0,STD,Togran,1.82,,,USA,417.0,17.62,1008.0,
PB-107PUS-11626,11626,29.99,118,92.0,STD,Chicony,1.25,,,USA,1072.0,6.89,500.0,
PM-802W-11538,11538,11.99,45,47.0,STD,SQT,1.06,,,USA,810.0,4.35,500.0,
MX-2000IIB-11095,11019,17.99,72,69.0,EOL,Togran,1.1,,,USA,1052.0,16.59,2000.0,
DX-1000XLB-11052,11052,8.99,334,27.0,STD,TTX,12.37,720.0,2023-03-15,USA,802.0,2.06,1000.0,
PD-605BUS-11633,11633,79.99,138,41.0,STD,Togran,3.39,,,USA,0.0,21.02,1008.0,
PPR-303GP-18026,18026,11.99,85,51.0,STD,Perixx DE,1.92,,,USA,326.0,3.17,50.0,
PD-406US-11648,11648,44.99,78,23.0,STD,Togran,3.39,,,USA,214.0,15.6,1000.0,
PPR-303GB-18025,18025,11.99,55,40.0,STD,Perixx DE,1.63,,,USA,598.0,3.17,50.0,
PPD-205-11444,11444,7.99,126,38.0,STD,Togran,3.32,,,USA,322.0,4.05,1000.0,
PPD-705-11574,11574,9.99,44,18.0,EOL,Togran,2.44,,,USA,324.0,5.2,1000.0,
PB-422US-11670,11670,16.99,98,94.0,STD,SQT,1.08,440.0,2023-02-16,USA,323.0,3.97,500.0,
PM-520-11447,11447,44.99,206,120.0,STD,Togran,1.93,,,USA,264.0,13.09,2000.0,
PM-720-11449,11449,39.99,137,26.0,STD,Togran,5.27,,,USA,530.0,14.71,2000.0,
PB-426US-11665,11665,19.99,68,60.0,STD,Togran,1.13,,,USA,1295.0,5.97,1000.0,
PB-329BUS-11663,11663,44.99,56,17.0,STD,JW,3.35,,,USA,300.0,18.39,500.0,
PD-714BUS-11668,11668,19.99,36,1.0,STD,SQT,36.0,,,USA,9.0,6.99,500.0,
PB-106MUS-11689,11689,39.99,126,134.0,STD,Chicony,0.99,150.0,2023-02-10,USA,9.0,8.69,500.0,
PM-209U-11529,11529,6.99,950,529.0,STD,Intech,1.87,,,USA,2927.0,1.96,3000.0,
PB-117USB-11508,11508,11.99,156,19.0,STD,Palm max,8.32,,,USA,5.0,4.73,1000.0,
PPR-706-11573,11573,29.99,26,19.0,EOL,Togran,1.37,,,USA,15.0,16.07,1000.0,
PB-514HUS-11048,11048,49.99,44,1.0,STD,Togran,44.0,,,USA,10.0,13.21,1000.0,
PB-523BUS-11694,11694,24.99,43,8.0,EOL,Togran,5.38,,,USA,803.0,9.34,1000.0,
PB-328BUS-11541,11541,34.99,40,42.0,EOL,Togran,0.95,,,USA,198.0,40.43,1000.0,
PB-326BUS-11607,11607,24.99,198,79.0,STD,Togran,2.51,,,USA,559.0,8.64,1000.0,
PPR-303GYL-18040,18040,11.99,17,10.0,STD,Perixx DE,1.7,,,USA,197.0,3.17,50.0,
PPR-303GPK-18037,18037,11.99,78,56.0,STD,Perixx DE,1.54,,,USA,104.0,3.17,50.0,
PPR-303GLV-18038,18038,11.99,37,11.0,STD,Perixx DE,3.55,,,USA,26.0,3.17,50.0,
PB-428US-11543,11543,39.99,71,14.0,EOL,Togran,5.07,,,USA,303.0,33.5,1000.0,
PM-201UB-11687,11687,7.99,210,7.0,STD,SQT,30.0,,,USA,608.0,1.93,1000.0,
PD-117BUS-11507,11507,14.99,0,0.0,EOL,Palm max,0.0,,,USA,0.0,5.92,1000.0,
PD-212WUS-11696,11696,17.99,72,40.0,STD,SQT,1.8,,,USA,131.0,5.72,500.0,
PB-407BES-10788,10788,19.99,17,1.0,STD,Chicony,17.0,,,USA,160.0,6.6,500.0,
PB-409HES-11510,11510,19.99,24,0.0,STD,Togran,99998.0,,,USA,20.0,7.5,1000.0,
PB-409UES-11595,11595,16.99,35,22.0,STD,Togran,1.59,,,USA,580.0,4.61,1000.0,
PB-512BES-11575,11575,44.99,32,21.0,STD,CEZ,1.52,,,USA,194.0,14.74,18.0,
PB-612BES-11614,11614,69.99,12,0.0,STD,CEZ,99998.0,,,USA,0.0,23.25,18.0,
PD-505ES-11590,11590,49.99,32,15.0,STD,Togran,2.13,,,USA,198.0,17.62,1008.0,
PD-606ES-11636,11636,49.99,2,3.0,STD,Togran,0.67,,,USA,0.0,18.99,1000.0,
PD-712BES-11263,11263,21.99,28,5.0,STD,SQT,6.0,,,USA,500.0,7.7,500.0,
PD-712WES-11182,11182,19.99,28,1.0,STD,SQT,28.0,,,USA,240.0,7.56,500.0,
PPR-303GBK-18047,18047,11.99,19,27.0,STD,Perixx DE,0.7,,,USA,17.0,3.17,50.0,
PPR-303GGO-18046,18046,11.99,66,30.0,STD,Perixx DE,2.2,,,USA,340.0,3.17,50.0,
PPR-303GSL-18049,18049,11.99,33,18.0,STD,Perixx DE,1.83,,,USA,13.0,3.17,50.0,
PB-514PUS-11062,11062,49.99,17,7.0,STD,Togran,2.43,,,USA,5.0,12.69,1000.0,
PM-201CB-11703,11703,9.99,87,84.0,STD,SQT,1.54,,,USA,916.0,2.09,1000.0,
PB-312US-11350,11350,69.99,63,43.0,STD,LT,1.49,,,USA,285.0,24.61,500.0,
PPR-303X4A-18043,18043,34.99,0,19.0,STD,Perixx DE,0.0,,,USA,5.0,11.52,50.0,
PPR-303X4B-18055,18055,34.99,4,13.0,STD,Perixx DE,0.31,,,USA,10.0,11.58,50.0,
PB-805EUS-11680,11680,34.99,33,19.0,STD,BOW,1.74,,,USA,11.0,15.13,500.0,
PB-429US-11684,11684,34.99,196,136.0,STD,BOW,1.5,,,USA,416.0,13.09,500.0,
PB-317ES-11458,11458,24.99,12,62.0,STD,Palm max,0.21,505.0,"2023-02-16,2023-02-16",USA,8.0,6.88,1000.0,
PD-605BES-11751,11751,79.99,11,19.0,STD,Togran,0.58,,,USA,3.0,21.02,1008.0,
PB-107PES-11712,11712,29.99,7,5.0,STD,CEZ,1.4,,,USA,0.0,8.91,20.0,
MX-2500-11724,11724,11.99,82,45.0,EOL,Togran,1.82,,,USA,877.0,15.25,2000.0,
PM-718RI-11562,11562,19.99,31,30.0,EOL,Togran,1.03,,,USA,0.0,7.78,2000.0,
PB-612BUS-11354,11354,69.99,693,595.0,STD,Chicony,1.27,,,USA,2503.0,22.66,504.0,
PPR-303GR-18010,18010,11.99,100,48.0,STD,Perixx DE,2.08,,,USA,1097.0,2.7,50.0,
PB-220UES-11748,11748,19.99,9,0.0,STD,Togran,99998.0,,,USA,270.0,7.1,1000.0,
PB-426ES-11709,11709,19.99,34,1.0,STD,Togran,34.0,,,USA,680.0,5.97,1000.0,
PB-512WES-11596,11596,44.99,12,6.0,STD,CEZ,2.0,,,USA,6.0,15.25,18.0,
PB-409PES-11711,11711,24.99,26,32.0,STD,Togran,1.22,,,USA,63.0,4.61,1000.0,
PD-713PKES-11715,11715,34.99,12,6.0,STD,SQT,2.0,,,USA,79.0,11.94,500.0,
PD-303WES-11288,11288,19.99,40,0.0,STD,CEZ,99998.0,,,USA,0.0,11.01,20.0,
PB-413BUS-11798,11798,29.99,183,6.0,STD,Chicony,30.67,,,USA,349.0,12.89,504.0,
PB-613BUS-11804,11804,49.99,102,2.0,STD,Chicony,51.0,,,USA,822.0,20.9,504.0,
PB-413WUS-11810,11810,29.99,51,2.0,STD,Chicony,25.5,,,USA,222.0,12.89,504.0,
PB-210BUS-11726,11726,19.99,82,88.0,STD,BOW,0.98,,,USA,615.0,7.1,500.0,
PB-210CBUS-11729,11729,24.99,60,125.0,STD,BOW,0.48,920.0,2023-02-16,USA,13.0,7.43,500.0,
PB-315HUS-10917,10917,59.99,119,9.0,STD,Togran,13.22,,,USA,17.0,19.92,1000.0,
PM-519L-11705,11705,17.99,188,21.0,EOL,Togran,8.95,,,USA,23.0,4.6,2000.0,
PB-213BUS-11738,11738,19.99,161,130.0,STD,BOW,1.71,,,USA,208.0,6.6,500.0,
PB-409WUUS-11776,11776,17.99,99,5.0,STD,Togran,19.8,,,USA,152.0,5.68,1000.0,
PPR-407-11797,11797,5.99,68,0.0,STD,CLC,99998.0,,,USA,2364.0,1.34,2100.0,
PB-409CUS-11791,11791,22.99,0,0.0,EOL,Togran,0.0,,,USA,5.0,7.77,1000.0,
PPR-404-11765,11765,4.99,155,2.0,STD,SQT,77.5,,,USA,184.0,0.81,1000.0,
PPR-406-11796,11796,4.99,64,3.0,STD,CLC,21.33,,,USA,2170.0,0.86,2000.0,
PPR-403-11764,11764,4.99,61,20.0,STD,CLC,3.05,,,USA,452.0,0.94,2000.0,
PD-307BES-11372,11372,19.99,17,1.0,STD,CEZ,17.0,,,USA,0.0,11.21,20.0,
PB-106WES-11290,11290,34.99,0,4.0,STD,CEZ,0.0,,,USA,0.0,10.55,10.0,
PB-407WES-10792,10792,14.99,0,0.0,STD,CEZ,0.0,,,USA,0.0,8.65,20.0,
PB-330US-11700,11700,39.99,96,53.0,STD,Togran,1.81,,,USA,764.0,19.29,1000.0,
PM-209WU-11832,11832,7.99,64,59.0,STD,Intech,1.12,,,USA,676.0,2.42,3000.0,
PM-209WP-11831,11831,9.99,52,36.0,STD,Intech,1.47,,,USA,2617.0,2.52,3000.0,
PM-715-11533,11533,19.99,69,43.0,STD,Togran,1.6,,,USA,1055.0,7.82,2000.0,
PB-107PDV-11891,11891,24.99,14,4.0,STD,CEZ,3.5,,,USA,0.0,8.91,20.0,
PD-606AUS-11967,11967,54.99,127,151.0,STD,Togran,0.97,,,USA,431.0,23.1,1000.0,
PD-606CUS-11660,11660,49.99,91,140.0,STD,Togran,0.67,,,USA,9.0,18.99,1000.0,
PB-407BDV-11871,11871,14.99,57,4.0,STD,CEZ,14.25,,,USA,0.0,8.65,20.0,
PB-407WDV-11877,11877,19.99,30,0.0,STD,CEZ,99998.0,,,USA,0.0,8.65,20.0,
PB-329BES-11818,11818,44.99,3,2.0,STD,JW,1.5,,,USA,90.0,18.39,500.0,
PB-510HES-11630,11630,49.99,21,18.0,STD,Donar,1.56,,,USA,20.0,13.77,500.0,
PD-212BES-11545,11545,17.99,39,7.0,STD,SQT,5.57,,,USA,440.0,5.5,500.0,
PB-208WES-11851,11851,19.99,13,4.0,STD,CEZ,3.25,,,USA,0.0,8.35,20.0,
PM-519B-11521,11521,17.99,42,62.0,STD,Togran,0.69,560.0,2023-02-16,USA,5.0,4.6,2000.0,
PPR-512-11766,11766,19.99,46,56.0,STD,TTX,1.18,,,USA,982.0,7.35,1000.0,
PB-409PWUS-11829,11829,19.99,135,22.0,STD,Togran,6.14,,,USA,709.0,5.68,1000.0,
PD-707PBES-10898,10898,19.99,0,0.0,STD,CEZ,0.0,,,USA,0.0,15.05,20.0,
PD-707PWES-10903,10903,11.99,0,0.0,STD,CEZ,0.0,,,USA,0.0,15.05,20.0,
PB-208BES-11846,11846,21.99,0,0.0,STD,CEZ,0.0,,,USA,0.0,8.35,20.0,
PB-107WPUS-11839,11839,34.99,28,7.0,EOL,Chicony,4.0,,,USA,0.0,6.89,500.0,
PB-213WUS-11958,11958,19.99,90,89.0,STD,BOW,1.43,500.0,2023-02-16,USA,18.0,6.6,500.0,
PPR-101-11943,11943,6.99,53,9.0,STD,TTX,6.0,,,USA,610.0,2.75,1000.0,
PB-519AUS-11993,11993,49.99,53,12.0,STD,LT,4.42,,,USA,100.0,27.46,300.0,
PB-413BES-11800,11800,24.99,13,3.0,NEW,CEZ,4.33,,,USA,10.0,14.37,18.0,
PB-413WES-11979,11979,29.99,0,1.0,NEW,CEZ,0.0,,,USA,0.0,14.37,18.0,
PB-613BES-11806,11806,44.99,10,1.0,STD,CEZ,10.0,,,USA,6.0,21.65,18.0,
PB-613WES-11982,11982,44.99,0,1.0,EOL,CEZ,0.0,,,USA,0.0,21.02,18.0,
PPD-704-11634,11634,29.99,135,8.0,STD,Togran,16.88,,,USA,148.0,7.85,2000.0,
PPR-801-11904,11904,39.99,21,18.0,STD,Togran,1.17,,,USA,492.0,13.79,2000.0,
PM-520W-11923,11923,29.99,87,65.0,STD,Togran,1.35,,,USA,691.0,14.02,2000.0,
PM-720W-11924,11924,29.99,56,54.0,STD,Togran,1.06,,,USA,693.0,15.64,2000.0,
PPD-504N-11572,11572,29.99,17,158.0,STD,Togran,0.11,1000.0,2023-02-16,USA,2.0,6.24,1000.0,
PB-512WHUS-11528,11528,44.99,130,115.0,STD,Chicony,1.1,,,USA,10.0,14.3,504.0,
PD-610BESN-11781,11781,14.99,0,0.0,EOL,BOW,0.0,,,USA,0.0,12.32,500.0,
PPR-411-11908,11908,8.99,43,12.0,STD,TTX,3.58,,,USA,1529.0,5.57,1000.0,
PPR-511-11925,11925,9.99,0,7.0,EOL,TTX,0.14,,,USA,0.0,7.35,1000.0,
PB-613WTUS-11811,11811,49.99,80,1.0,EOL,Chicony,80.0,,,USA,458.0,20.9,504.0,
PB-407BRU-11874,11874,19.99,10,2.0,STD,CEZ,5.0,,,USA,0.0,8.65,20.0,
PB-407WRU-11880,11880,11.99,0,0.0,EOL,CEZ,0.0,,,USA,0.0,8.65,20.0,
PD-713PPUS-11953,11953,39.99,197,138.0,STD,SQT,1.57,,,USA,167.0,11.94,500.0,
PD-713BLUS-11909,11909,39.99,172,94.0,STD,SQT,1.83,500.0,2023-02-16,USA,9.0,11.94,500.0,
PB-331BUS-11902,11902,24.99,43,37.0,STD,BOW,1.19,,,USA,649.0,12.76,500.0,
PB-432BUS-11679,11679,24.99,104,78.0,STD,BOW,1.51,,,USA,301.0,7.05,500.0,
PM-503B-11419,11419,19.99,67,0.0,STD,Togran,99998.0,,,USA,99.0,5.67,2000.0,
PB-612BBR-12007,12007,64.99,9,2.0,STD,CEZ,4.5,,,USA,9.0,23.25,18.0,
PB-613BBR-12008,12008,39.99,8,0.0,STD,CEZ,99998.0,,,USA,8.0,21.02,18.0,
PB-208BBR-12003,12003,11.99,1,0.0,EOL,CEZ,99998.0,,,USA,10.0,8.35,20.0,
PD-707BBR-12009,12009,24.99,19,1.0,STD,CEZ,19.0,,,USA,10.0,15.05,20.0,
PM-803A-11907,11907,14.99,48,18.0,STD,BOW,2.67,,,USA,531.0,8.69,1000.0,
PM-713W-11937,11937,24.99,0,59.0,STD,Togran,0.0,,,USA,8.0,7.19,2000.0,
PB-220UUS-11502,11502,19.99,23,7.0,STD,Togran,3.29,,,USA,440.0,7.1,1000.0,
PB-512BTW-11602,11602,34.99,6,0.0,STD,CEZ,99998.0,,,USA,11.0,15.25,18.0,
PB-512BAR-12027,12027,39.99,3,2.0,NEW,CEZ,1.5,,,USA,5.0,15.25,18.0,
PB-512BHE-12026,12026,39.99,13,2.0,STD,CEZ,6.5,,,USA,0.0,15.25,18.0,
PB-512BBR-12048,12048,34.99,6,0.0,STD,CEZ,99998.0,,,USA,7.0,15.25,18.0,
PB-106BAR-12015,12015,19.99,1,0.0,STD,CEZ,99998.0,,,USA,5.0,10.35,20.0,
PB-106MAR-12018,12018,34.99,4,0.0,STD,CEZ,99998.0,,,USA,0.0,10.55,20.0,
PB-106BHE-12014,12014,19.99,19,1.0,STD,CEZ,19.0,,,USA,1.0,10.35,20.0,
PB-106MHE-12017,12017,29.99,19,1.0,STD,CEZ,19.0,,,USA,1.0,10.55,20.0,
PB-106BTW-12016,12016,34.99,23,3.0,STD,CEZ,7.67,,,USA,4.0,10.35,20.0,
PB-413BBR-12049,12049,14.99,6,0.0,STD,CEZ,99998.0,,,USA,18.0,14.37,18.0,
PB-328RDUS-11935,11935,29.99,24,15.0,STD,Togran,1.6,,,USA,213.0,40.43,1000.0,
PB-407BTW-11551,11551,11.99,8,1.0,STD,CEZ,8.0,,,USA,0.0,8.21,20.0,
PB-407WTW-11552,11552,11.99,6,0.0,STD,CEZ,99998.0,,,USA,0.0,8.65,20.0,
PB-413BTW-12033,12033,24.99,22,0.0,STD,CEZ,99998.0,,,USA,0.0,13.99,18.0,
PB-413WTW-12030,12030,19.99,24,0.0,STD,CEZ,99998.0,,,USA,3.0,13.99,18.0,
PB-208BHE-12044,12044,19.99,20,1.0,EOL,CEZ,20.0,,,USA,21.0,8.35,20.0,
PB-208WHE-12041,12041,14.99,21,0.0,STD,CEZ,99998.0,,,USA,0.0,8.35,20.0,
PB-208WAR-12042,12042,11.99,9,1.0,STD,CEZ,9.0,,,USA,11.0,8.35,20.0,
PB-208BTW-12046,12046,14.99,21,12.0,EOL,CEZ,1.75,,,USA,0.0,8.35,20.0,
PB-208WTW-12043,12043,11.99,44,1.0,STD,CEZ,45.0,,,USA,19.0,8.35,20.0,
PB-407BCM-12054,12054,14.99,19,0.0,STD,CEZ,99998.0,,,USA,1.0,8.65,20.0,
PB-106BDV-11905,11905,24.99,21,2.0,STD,CEZ,10.5,,,USA,0.0,10.35,20.0,
PB-106MDV-11906,11906,24.99,17,3.0,NEW,CEZ,5.67,,,USA,0.0,10.55,20.0,
PD-406AUS-11669,11669,49.99,35,28.0,STD,Togran,1.61,,,USA,317.0,19.64,1000.0,
PM-813B-11983,11983,29.99,159,136.0,STD,Togran,1.15,,,USA,389.0,9.53,2000.0,
PM-209C-11994,11994,11.99,491,540.0,STD,Intech,1.13,3000.0,2023-02-16,USA,15.0,2.97,5000.0,
PB-333BUS-11618,11618,24.99,47,32.0,STD,BOW,1.47,,,USA,506.0,11.23,500.0,
PB-732BUS-11950,11950,39.99,76,34.0,STD,BOW,2.24,,,USA,44.0,11.99,500.0,
PB-718BUS-11944,11944,29.99,67,53.0,STD,BOW,1.28,,,USA,382.0,14.96,500.0,
PB-208WUS-12058,12058,19.99,24,1.0,STD,CEZ,24.0,,,USA,8.0,8.35,20.0,
PX4300-KBRUS-11914,11914,29.99,26,6.0,STD,Sisun,4.33,,,USA,109.0,31.61,100.0,
PX5300-KBRUS-11920,11920,49.99,19,1.0,STD,Sisun,19.0,,,USA,140.0,37.51,100.0,
PX4300-GBRUS-11911,11911,34.99,32,26.0,STD,Sisun,1.62,,,USA,46.0,27.82,100.0,
PX5300-GBRUS-11917,11917,39.99,7,3.0,STD,Sisun,2.33,,,USA,64.0,31.08,100.0,
PB-332US-11947,11947,29.99,120,101.0,STD,BOW,1.22,,,USA,56.0,9.25,500.0,
PX4300-KBLUS-11916,11916,29.99,19,5.0,STD,Sisun,4.2,,,USA,30.0,31.61,100.0,
PX4300-GBLUS-11912,11912,34.99,25,47.0,STD,Sisun,0.74,,,USA,6.0,27.82,100.0,
PX4300-GYLUS-11913,11913,34.99,18,26.0,STD,Sisun,1.12,,,USA,54.0,27.82,100.0,
PX4300-KWHUS-11915,11915,34.99,25,7.0,STD,Sisun,3.57,,,USA,17.0,31.61,100.0,
PB-208BKUS-11043,11043,11.99,25,6.0,EOL,CEZ,4.17,,,USA,30.0,8.35,20.0,
PB-733BUS-11653,11653,29.99,41,26.0,STD,BOW,1.58,,,USA,287.0,13.53,500.0,
PX5300-GBLUS-11918,11918,39.99,15,5.0,STD,Sisun,3.0,,,USA,95.0,31.08,100.0,
PX5300-GYLUS-11919,11919,39.99,15,2.0,STD,Sisun,7.5,,,USA,133.0,31.08,100.0,
PX5300-KRDUS-11921,11921,49.99,18,3.0,STD,Sisun,6.0,,,USA,29.0,37.51,100.0,
PX5300-KBLUS-11922,11922,49.99,21,2.0,STD,Sisun,10.5,,,USA,38.0,37.51,100.0,
PB-317RUS-12010,12010,29.99,198,8.0,STD,Palm max,24.75,,,USA,374.0,8.2,1000.0,
PM-819-12013,12013,34.99,76,55.0,STD,Togran,1.42,,,USA,742.0,13.16,2000.0,
PM-611B-11903,11903,7.99,27,61.0,STD,Intech,1.1,,,USA,1099.0,8.58,1000.0,
PPD-202C-12060,12060,16.99,66,34.0,STD,Donar,2.38,,,USA,730.0,6.44,500.0,
PB-734PK-BRUS-11987,11987,29.99,15,3.0,STD,SQT,5.33,,,USA,200.0,35.2,500.0,
PB-734PK-BLUS-11988,11988,29.99,25,15.0,STD,SQT,1.67,,,USA,77.0,35.2,500.0,
PB-734PK-RDUS-11989,11989,24.99,62,43.0,STD,SQT,1.7,,,USA,261.0,35.2,500.0,
PB-407BBR-12127,12127,11.99,6,4.0,STD,CEZ,1.5,,,USA,0.0,8.65,20.0,
PB-407WBR-12005,12005,11.99,5,1.0,STD,CEZ,5.0,,,USA,10.0,8.65,20.0,
PB-407BKR-12124,12124,11.99,2,2.0,NEW,CEZ,1.0,,,USA,29.0,8.65,20.0,
PB-106BKR-12122,12122,29.99,14,1.0,STD,CEZ,14.0,,,USA,10.0,10.35,20.0,
PB-208BKR-12123,12123,19.99,20,0.0,EOL,CEZ,99998.0,,,USA,0.0,8.35,20.0,
PB-106MCZ-12136,12136,19.99,5,4.0,NEW,CEZ,1.25,,,USA,0.0,10.55,20.0,
PB-213BES-11957,11957,14.99,19,0.0,STD,BOW,99998.0,,,USA,140.0,6.6,500.0,
PB-106BES-11289,11289,34.99,6,0.0,NEW,CEZ,99998.0,,,USA,0.0,10.35,10.0,
PB-413WBR-12143,12143,24.99,6,0.0,STD,CEZ,99998.0,,,USA,10.0,14.37,18.0,
PB-512WBR-12144,12144,24.99,8,1.0,STD,CEZ,8.0,,,USA,0.0,15.25,18.0,
PB-612WBR-12145,12145,69.99,8,1.0,STD,CEZ,8.0,,,USA,18.0,22.07,18.0,
