"id","section","number","level","side","storage_unit_size_w","storage_unit_size_h","storage_unit_size_l","friend_group","purpose","comments","life_span","article_no","article_storage_id","oldest_date_in_unit","quantity_single","quantity_carton","default_article_no","over_size","single_quantity_threshold","single_quantity_max","size","date_shipment_in"
"155","B","18","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"12067",NULL,NULL,"154",NULL,"12067",NULL,"192","240","Half","2022-08-10"
"156","B","19","l0","R","0.4","1.8","1.2","0","Normal","Noneverified qty of 11353 with qty 32",NULL,"11353",NULL,NULL,"17",NULL,"11353",NULL,"38.400000000000006","48","Half","2021-11-17"
"157","B","19","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11363",NULL,NULL,"40",NULL,"11363",NULL,"81.60000000000001","102","Half","2022-01-13"
"158","B","20","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11643",NULL,NULL,"130",NULL,"11643",NULL,"96","120","Half","2022-06-14"
"159","B","20","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11365",NULL,NULL,"133",NULL,"11365",NULL,"81.60000000000001","102","Half","2021-05-15"
"160","B","21","l0","R","0.4","1.8","1.2","0","Normal","None",NULL,"11369",NULL,NULL,"14",NULL,"11369",NULL,"80","100","Half","2022-02-03"
"161","B","21","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11380",NULL,NULL,"0",NULL,"11380",NULL,"144","180","Half","2000-01-01"
"162","B","22","l0","R","0.4","1.8","1.2",NULL,"Normal","Noneverified qty of 11381 with qty 222",NULL,"11381",NULL,NULL,"8",NULL,"11381",NULL,"128","160","Half","2022-11-22"
"163","B","22","l0","L","0.4","1.8","1.2","0","Normal","None",NULL,"11394",NULL,NULL,"130",NULL,"11394",NULL,"128","160","Half","2022-07-04"
"164","B","23","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11395",NULL,NULL,"33",NULL,"11395",NULL,"144","180","Half","2021-11-11"
"165","B","23","l0","L","0.4","1.8","1.2","0","Normal","None",NULL,"11415",NULL,NULL,"39",NULL,"11415",NULL,"104","130","Half","2022-04-01"
"166","B","24","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11417",NULL,NULL,"4",NULL,"11417",NULL,"104","130","Half","2022-01-24"
"167","B","24","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11419",NULL,NULL,"170",NULL,"11419",NULL,"320","400","Half","2022-06-14"
"168","B","25","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11422",NULL,NULL,"99",NULL,"11422",NULL,"104","130","Half","2022-01-13"
"169","B","25","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11427",NULL,NULL,"0",NULL,"11427",NULL,"144","180","Half","2000-01-01"
"170","B","26","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11444",NULL,NULL,"102",NULL,"11444",NULL,"320","400","Half","2021-05-15"
"171","B","26","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11445",NULL,NULL,"5",NULL,"11445",NULL,"104","130","Half","2021-09-13"
"172","B","27","l0","R","0.4","1.8","1.2","0","Normal","Noneverified qty of 11449 with qty 23",NULL,"11449",NULL,NULL,"129",NULL,"11449",NULL,"112","140","Half","2022-05-11"
"173","B","27","l0","L","0.4","1.8","1.2","0","Normal","None",NULL,"12068",NULL,NULL,"90",NULL,"12068",NULL,"192","240","Half","2022-08-10"
"174","B","28","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11455",NULL,NULL,"104",NULL,"11455",NULL,"96","120","Half","2021-09-15"
"175","B","28","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11456",NULL,NULL,"116",NULL,"11456",NULL,"96","120","Half","2021-09-15"
"176","B","29","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11458",NULL,NULL,"9",NULL,"11458",NULL,"160","200","Half","2022-05-18"
"177","B","29","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11707",NULL,NULL,"288",NULL,"11707",NULL,"240","300","Half","2022-08-10"
"178","B","30","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11472",NULL,NULL,"114",NULL,"11472",NULL,"160","200","Half","2022-06-10"
"179","B","30","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11479",NULL,NULL,"158",NULL,"11479",NULL,"144","180","Half","2022-05-11"
"180","C","1","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11484",NULL,NULL,"274",NULL,"11484",NULL,"192","240","Half","2022-04-01"
"181","C","1","l0","R","0.4","1.8","1.2","0","Normal","None",NULL,"11834",NULL,NULL,"50",NULL,"11834",NULL,"240","300","Half","2022-08-10"
"182","C","2","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11833",NULL,NULL,"67",NULL,"11833",NULL,"128","160","Half","2022-06-14"
"183","C","2","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11498",NULL,NULL,"59",NULL,"11498",NULL,"48","60","Half","2021-07-20"
"184","C","3","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"12051",NULL,NULL,"180",NULL,"12051",NULL,"144","180","Half","2022-06-14"
"185","C","3","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"12059",NULL,NULL,"90",NULL,"12059",NULL,"144","180","Half","2022-06-14"
"186","C","4","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11503",NULL,NULL,"95",NULL,"11503",NULL,"96","120","Half","2022-08-18"
"187","C","4","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11349",NULL,NULL,"0",NULL,"11349",NULL,"38.400000000000006","48","Half","2000-01-01"
"188","C","5","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11506",NULL,NULL,"88",NULL,"11506",NULL,"96","120","Half","2022-08-18"
"189","C","5","l0","R","0.4","1.8","1.2","0","Normal","None",NULL,"12109",NULL,NULL,"250",NULL,"12109",NULL,"160","200","Half","2022-09-28"
"190","C","6","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11510",NULL,NULL,"20",NULL,"11510",NULL,"144","180","Half","2021-12-14"
"191","C","6","l0","R","0.4","1.8","1.2","0","Normal","None",NULL,"11976",NULL,NULL,"170",NULL,"11976",NULL,"136","170","Half","2022-07-04"
"192","C","7","l0","L","0.4","1.8","1.2","0","Normal","None",NULL,"11827",NULL,NULL,"180",NULL,"11827",NULL,"208","260","Half","2022-09-28"
"193","C","7","l0","R","0.4","1.8","1.2","0","Normal","None",NULL,"12107",NULL,NULL,"140",NULL,"12107",NULL,"128","160","Half","2022-11-22"
"194","C","8","l0","L","0.4","1.8","1.2","0","Normal","None",NULL,"11835",NULL,NULL,"206",NULL,"11835",NULL,"208","260","Half","2022-09-28"
"195","C","8","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"12076",NULL,NULL,"110",NULL,"12076",NULL,"144","180","Half","2022-07-04"
"196","C","9","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11538",NULL,NULL,"897",NULL,"11538",NULL,"736","920","Half","2022-12-14"
"197","C","9","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"-9999",NULL,NULL,"0",NULL,"-9999",NULL,"112","140","Half","2000-01-01"
"198","C","10","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"-9999",NULL,NULL,"0",NULL,"-9999",NULL,"240","300","Half","2000-01-01"
"199","C","10","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11545",NULL,NULL,"120",NULL,"11545",NULL,"160","200","Half","2022-12-14"
"200","C","11","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11546",NULL,NULL,"260",NULL,"11546",NULL,"192","240","Half","2022-04-01"
"201","C","11","l0","R","0.4","1.8","1.2","0","Normal","None",NULL,"12081",NULL,NULL,"140",NULL,"12081",NULL,"144","180","Half","2022-07-04"
"202","C","12","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11569",NULL,NULL,"191",NULL,"11569",NULL,"96","120","Half","2021-08-06"
"203","C","12","l0","R","0.4","1.8","1.2","0","Normal","None",NULL,"11364",NULL,NULL,"70",NULL,"11364",NULL,"81.60000000000001","102","Half","2022-11-22"
"204","C","13","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"-9999",NULL,NULL,"0",NULL,"-9999",NULL,"192","240","Half","2000-01-01"
"205","C","13","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"12172",NULL,NULL,"78",NULL,"12172",NULL,"33.6","42","Half","2022-12-14"
"206","C","14","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11575",NULL,NULL,"39",NULL,"11575",NULL,"48","60","Half","2022-08-25"
"207","C","14","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11576",NULL,NULL,"50",NULL,"11576",NULL,"38.400000000000006","48","Half","2022-06-10"
"208","C","15","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11577",NULL,NULL,"46",NULL,"11577",NULL,"48","60","Half","2022-09-13"
"209","C","15","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11578",NULL,NULL,"59",NULL,"11578",NULL,"48","60","Half","2022-08-18"
"210","C","16","l0","L","0.4","1.8","1.2","0","Normal","None",NULL,"11798",NULL,NULL,"59",NULL,"11798",NULL,"38","48","Half","2022-01-19"
"211","C","16","l0","R","0.4","1.8","1.2","0","Normal","None",NULL,"11582",NULL,NULL,"159",NULL,"11582",NULL,"224","280","Half","2022-06-14"
"212","C","17","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11528",NULL,NULL,"16",NULL,"11528",NULL,"38","48","Half","2022-08-25"
"213","C","17","l0","R","0.4","1.8","1.2","0","Normal","None",NULL,"11651",NULL,NULL,"0",NULL,"11651",NULL,"128","160","Half","2000-01-01"
"214","C","18","l0","L","0.4","1.8","1.2","0","Normal","None",NULL,"11451",NULL,NULL,"40",NULL,"11451",NULL,"48","60","Half","2021-05-15"
"215","C","18","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11588",NULL,NULL,"3",NULL,"11588",NULL,"38.400000000000006","48","Half","2021-05-15"
"216","C","19","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11589",NULL,NULL,"79",NULL,"11589",NULL,"38.400000000000006","48","Half","2021-05-15"
"217","C","19","l0","R","0.4","1.8","1.2",NULL,"Normal","Noneverified qty of 11590 with qty 33",NULL,"11590",NULL,NULL,"30",NULL,"11590",NULL,"38.400000000000006","48","Half","2021-05-15"
"218","C","20","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11591",NULL,NULL,"37",NULL,"11591",NULL,"38.400000000000006","48","Half","2022-07-04"
"219","C","20","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11593",NULL,NULL,"348",NULL,"11593",NULL,"288","360","Half","2022-10-25"
"220","C","21","l0","L","0.4","1.8","1.2","0","Normal","None",NULL,"11656",NULL,NULL,"171",NULL,"11656",NULL,"192","240","Half","2022-09-28"
"221","C","21","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11937",NULL,NULL,"30",NULL,"11937",NULL,"224","280","Half","2022-09-13"
"222","C","22","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11605",NULL,NULL,"504",NULL,"11605",NULL,"400","500","Half","2022-06-14"
"223","C","22","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"12106",NULL,NULL,"138",NULL,"12106",NULL,"128","160","Half","2022-09-28"
"224","C","23","l0","L","0.4","1.8","1.2",NULL,"Normal","Noneverified qty of 11608 with qty 127",NULL,"11608",NULL,NULL,"168",NULL,"11608",NULL,"192","240","Half","2022-05-27"
"225","C","23","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11609",NULL,NULL,"238",NULL,"11609",NULL,"192","240","Half","2022-09-02"
"226","C","24","l0","L","0.4","1.8","1.2","0","Normal","None",NULL,"11610",NULL,NULL,"2",NULL,"11610",NULL,"38.400000000000006","48","Half","2022-09-02"
"227","C","24","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11615",NULL,NULL,"41",NULL,"11615",NULL,"38.400000000000006","48","Half","2022-08-25"
"228","C","25","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11616",NULL,NULL,"45",NULL,"11616",NULL,"38.400000000000006","48","Half","2021-05-15"
"229","C","25","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11945",NULL,NULL,"270",NULL,"11945",NULL,"160","200","Half","2022-09-28"
"230","C","26","l0","L","0.4","1.8","1.2","0","Normal","None",NULL,"11621",NULL,NULL,"0",NULL,"11621",NULL,"144","180","Half","2000-01-01"
"231","C","26","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"12166",NULL,NULL,"47",NULL,"12166",NULL,"128","160","Half","2022-11-22"
"232","C","27","l0","L","0.4","1.8","1.2","0","Normal","None",NULL,"12121",NULL,NULL,"160",NULL,"12121",NULL,"144","180","Half","2022-09-28"
"233","C","27","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11625",NULL,NULL,"29",NULL,"11625",NULL,"80","100","Half","2021-05-15"
"234","C","28","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11626",NULL,NULL,"77",NULL,"11626",NULL,"80","100","Half","2022-07-13"
"235","C","28","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11627",NULL,NULL,"21",NULL,"11627",NULL,"80","100","Half","2021-05-15"
"236","C","29","l0","L","0.4","1.8","1.2","0","Normal","None",NULL,"11628",NULL,NULL,"0",NULL,"11628",NULL,"80","100","Half","2000-01-01"
"237","C","29","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11636",NULL,NULL,"20",NULL,"11636",NULL,"48","60","Half","2021-10-11"
"238","C","30","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"12114",NULL,NULL,"200",NULL,"12114",NULL,"192","240","Half","2022-09-28"
"239","C","30","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"12174",NULL,NULL,"60",NULL,"12174",NULL,"28.8","36","Half","2022-12-14"
"240","D","24","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"-9999",NULL,NULL,"0",NULL,"-9999",NULL,"0","0","Half","2000-01-01"
"241","D","24","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11642",NULL,NULL,"30",NULL,"11642",NULL,"48","60","Half","2021-05-15"
"242","D","23","l0","L","0.4","1.8","1.2","0","Normal","None",NULL,"11648",NULL,NULL,"78",NULL,"11648",NULL,"48","60","Half","2022-04-01"
"243","D","23","l0","R","0.4","1.8","1.2","0","Normal","None",NULL,"11652",NULL,NULL,"180",NULL,"11652",NULL,"192","240","Half","2022-01-24"
"244","D","22","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11649",NULL,NULL,"35",NULL,"11649",NULL,"48","60","Half","2021-08-06"
"245","D","22","l0","R","0.4","1.8","1.2","0","Normal","None",NULL,"11671",NULL,NULL,"74",NULL,"11671",NULL,"192","240","Half","2022-09-28"
"246","D","21","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11668",NULL,NULL,"49",NULL,"11668",NULL,"56","70","Half","2022-05-18"
"247","D","21","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11670",NULL,NULL,"68",NULL,"11670",NULL,"192","240","Half","2022-12-14"
"248","D","20","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11630",NULL,NULL,"80",NULL,"11630",NULL,"192","240","Half","2022-06-14"
"249","D","20","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11672",NULL,NULL,"3",NULL,"11672",NULL,"64","80","Half","2022-07-20"
"250","D","19","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11680",NULL,NULL,"95",NULL,"11680",NULL,"224","280","Half","2022-07-04"
"251","D","19","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11690",NULL,NULL,"111",NULL,"11690",NULL,"72","90","Half","2021-07-05"
"252","D","18","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11684",NULL,NULL,"76",NULL,"11684",NULL,"256","320","Half","2022-12-05"
"253","D","18","l0","R","0.4","1.8","1.2","0","Normal","None",NULL,"11685",NULL,NULL,"292",NULL,"11685",NULL,"256","320","Half","2022-06-10"
"254","D","17","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11686",NULL,NULL,"242",NULL,"11686",NULL,"256","320","Half","2022-02-03"
"255","D","17","l0","R","0.4","1.8","1.2","0","Normal","None",NULL,"11693",NULL,NULL,"119",NULL,"11693",NULL,"192","240","Half","2022-09-28"
"256","D","16","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"-9999",NULL,NULL,"0",NULL,"-9999",NULL,"0","0","Half","2000-01-01"
"257","D","16","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11691",NULL,NULL,"37",NULL,"11691",NULL,"72","90","Half","2022-06-10"
"258","D","15","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11692",NULL,NULL,"215",NULL,"11692",NULL,"192","240","Half","2022-06-14"
"259","D","15","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"12176",NULL,NULL,"48",NULL,"12176",NULL,"33","42","Half","2022-12-14"
"260","D","14","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11697",NULL,NULL,"90",NULL,"11697",NULL,"192","240","Half","2022-07-13"
"261","D","14","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11694",NULL,NULL,"93",NULL,"11694",NULL,"80","100","Half","2022-05-03"
"262","D","13","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11696",NULL,NULL,"136",NULL,"11696",NULL,"192","240","Half","2022-09-28"
"263","D","13","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"12120",NULL,NULL,"80",NULL,"12120",NULL,"144","180","Half","2022-09-28"
"264","D","12","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11700",NULL,NULL,"51",NULL,"11700",NULL,"48","60","Half","2022-10-25"
"265","D","12","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11824",NULL,NULL,"277",NULL,"11824",NULL,"256","320","Half","2022-09-28"
"266","D","11","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"12116",NULL,NULL,"100",NULL,"12116",NULL,"192","240","Half","2022-09-28"
"267","D","11","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11706",NULL,NULL,"193",NULL,"11706",NULL,"144","180","Half","2022-04-01"
"268","D","10","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11710",NULL,NULL,"129",NULL,"11710",NULL,"192","240","Half","2022-10-25"
"269","D","10","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11711",NULL,NULL,"163",NULL,"11711",NULL,"144","180","Half","2021-08-13"
"270","D","9","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11712",NULL,NULL,"0",NULL,"11712",NULL,"80","100","Half","2000-01-01"
"271","D","9","l0","R","0.4","1.8","1.2",NULL,"Normal","Noneverified qty of 11715 with qty 0",NULL,"11715",NULL,NULL,"139",NULL,"11715",NULL,"128","160","Half","2022-09-28"
"272","D","8","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11716",NULL,NULL,"92",NULL,"11716",NULL,"96","120","Half","2022-07-20"
"273","D","8","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11718",NULL,NULL,"0",NULL,"11718",NULL,"112","140","Half","2000-01-01"
"274","D","7","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11955",NULL,NULL,"120",NULL,"11955",NULL,"160","200","Half","2022-09-28"
"275","D","7","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11721",NULL,NULL,"0",NULL,"11721",NULL,"112","140","Half","2000-01-01"
"276","D","6","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11724",NULL,NULL,"102",NULL,"11724",NULL,"224","280","Half","2022-05-18"
"277","D","6","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11956",NULL,NULL,"140",NULL,"11956",NULL,"160","200","Half","2022-09-28"
"278","D","5","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11738",NULL,NULL,"228",NULL,"11738",NULL,"160","200","Half","2022-07-04"
"279","D","5","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11519",NULL,NULL,"44",NULL,"11519",NULL,"62.400000000000006","78","Half","2022-11-22"
"280","D","4","l0","L","0.4","1.8","1.2","0","Normal","None",NULL,"-9999",NULL,NULL,"0",NULL,"-9999",NULL,"0","0","Half","2000-01-01"
"281","D","4","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"12105",NULL,NULL,"8",NULL,"12105",NULL,"128","160","Half","2022-09-28"
"282","D","3","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11751",NULL,NULL,"7",NULL,"11751",NULL,"38","48","Half","2022-05-27"
"283","D","3","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11750",NULL,NULL,"47",NULL,"11750",NULL,"144","180","Half","2021-05-15"
"284","D","2","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11752",NULL,NULL,"12",NULL,"11752",NULL,"38.400000000000006","48","Half","2022-11-22"
"285","D","2","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11754",NULL,NULL,"204",NULL,"11754",NULL,"192","240","Half","2022-09-02"
"286","D","1","l0","L","0.4","1.8","1.2","0","Normal","None",NULL,"12167",NULL,NULL,"80",NULL,"12167",NULL,"128","160","Half","2022-11-22"
"287","D","1","l0","R","0.4","1.8","1.2","0","Normal","None",NULL,"-9999",NULL,NULL,"0",NULL,"-9999",NULL,"64","80","Half","2000-01-01"
"288","E","1","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11770",NULL,NULL,"105",NULL,"11770",NULL,"160","200","Half","2021-05-15"
"289","E","1","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11771",NULL,NULL,"75",NULL,"11771",NULL,"160","200","Half","2021-05-15"
"290","E","2","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"-9999",NULL,NULL,"0",NULL,"-9999",NULL,"0","0","Half","2000-01-01"
"291","E","2","l0","R","0.4","1.8","1.2","0","Normal","None",NULL,"-9999",NULL,NULL,"0",NULL,"-9999",NULL,"144","180","Half","2000-01-01"
"292","E","3","l0","L","0.4","1.8","1.2","0","Normal","None",NULL,"11524",NULL,NULL,"59",NULL,"11524",NULL,"38.400000000000006","48","Half","2022-12-14"
"293","E","3","l0","R","0.4","1.8","1.2","0","Normal","None",NULL,"11787",NULL,NULL,"81",NULL,"11787",NULL,"192","240","Half","2022-02-03"
"294","E","4","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"-9999",NULL,NULL,"0",NULL,"-9999",NULL,"0","0","Half","2000-01-01"
"295","E","4","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"-9999",NULL,NULL,"0",NULL,"-9999",NULL,"144","180","Half","2000-01-01"
"296","E","5","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11796",NULL,NULL,"2193",NULL,"11796",NULL,"2720","3400","Half","2021-05-15"
"297","E","5","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11797",NULL,NULL,"2366",NULL,"11797",NULL,"2040","2550","Half","2021-05-15"
"298","E","6","l0","L","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11817",NULL,NULL,"89",NULL,"11817",NULL,"96","120","Half","2022-06-10"
"299","E","6","l0","R","0.4","1.8","1.2",NULL,"Normal","None",NULL,"11822",NULL,NULL,"258",NULL,"11822",NULL,"256","320","Half","2022-06-10"
"300","E","7","l0","None","0.8","1.8","1.2","0","Normal","None",NULL,"10442",NULL,NULL,"1617",NULL,"10442",NULL,"1920","2400","Full","2022-08-10"
"301","E","8","l0","None","0.8","1.8","1.2","0","Normal","None",NULL,"10789",NULL,NULL,"356",NULL,"10789",NULL,"480","600","Full","2022-09-13"
"302","E","9","l0","None","0.8","1.8","1.2",NULL,"Normal","None",NULL,"10840",NULL,NULL,"25",NULL,"10840",NULL,"352","440","Full","2022-09-02"
"303","E","10","l0","None","0.8","1.8","1.2","0","Normal","None",NULL,"10844",NULL,NULL,"479",NULL,"10844",NULL,"1024","1280","Full","2022-06-14"
"304","E","11","l0","None","0.8","1.8","1.2","0","Normal","None",NULL,"10855",NULL,NULL,"0",NULL,"10855",NULL,"352","440","Full","2000-01-01"
"305","E","12","l0","None","0.8","1.8","1.2",NULL,"Normal","None",NULL,"10857",NULL,NULL,"165",NULL,"10857",NULL,"480","600","Full","2021-05-15"
"306","E","13","l0","None","0.8","1.8","1.2",NULL,"Normal","None",NULL,"10891",NULL,NULL,"878",NULL,"10891",NULL,"1536","1920","Full","2022-05-18"
"307","E","14","l0","None","0.8","1.8","1.2",NULL,"Normal","None",NULL,"10900",NULL,NULL,"128",NULL,"10900",NULL,"280","350","Full","2022-07-20"
"308","E","15","l0","None","0.8","1.8","1.2",NULL,"Normal","None",NULL,"10960",NULL,NULL,"59",NULL,"10960",NULL,"352","440","Full","2022-09-02"
"309","E","16","l0","None","0.8","1.8","1.2",NULL,"Normal","None",NULL,"10985",NULL,NULL,"250",NULL,"10985",NULL,"480","600","Full","2022-07-20"
"310","E","17","l0","None","0.8","1.8","1.2",NULL,"Normal","None",NULL,"11005",NULL,NULL,"9",NULL,"11005",NULL,"480","600","Full","2022-06-14"
"311","E","18","l0","None","0.8","1.8","1.2",NULL,"Normal","None",NULL,"11017",NULL,NULL,"260",NULL,"11017",NULL,"480","600","Full","2022-09-13"
"312","E","19","l0","None","0.8","1.8","1.2",NULL,"Normal","None",NULL,"11033",NULL,NULL,"385",NULL,"11033",NULL,"288","360","Full","2022-07-04"
"313","E","20","l0","None","0.8","1.8","1.2","0","Normal","None",NULL,"11048",NULL,NULL,"29",NULL,"11048",NULL,"288","360","Full","2022-05-11"
"314","E","21","l0","None","0.8","1.8","1.2","0","Normal","None",NULL,"11077",NULL,NULL,"122",NULL,"11077",NULL,"176","220","Full","2022-05-18"
"315","E","22","l0","None","0.8","1.8","1.2",NULL,"Normal","None",NULL,"11091",NULL,NULL,"1673",NULL,"11091",NULL,"1536","1920","Full","2022-06-14"
"316","E","23","l0","None","0.8","1.8","1.2","0","Normal","None",NULL,"11145",NULL,NULL,"170",NULL,"11145",NULL,"320","400","Full","2022-01-13"
"317","E","24","l0","None","0.8","1.8","1.2","0","Normal","None",NULL,"11167",NULL,NULL,"331",NULL,"11167",NULL,"512","640","Full","2022-06-10"
"318","F","25","l0","None","0.8","1.8","1.2","0","Normal","None",NULL,"11168",NULL,NULL,"98",NULL,"11168",NULL,"448","560","Full","2022-12-05"
"319","F","24","l0","None","0.8","1.8","1.2",NULL,"Normal","None",NULL,"11263",NULL,NULL,"280",NULL,"11263",NULL,"320","400","Full","2022-07-13"
"320","F","23","l0","None","0.8","1.8","1.2","0","Normal","None",NULL,"11252",NULL,NULL,"92",NULL,"11252",NULL,"352","440","Full","2022-09-28"
"321","F","22","l0","None","0.8","1.8","1.2",NULL,"Normal","None",NULL,"11260",NULL,NULL,"250",NULL,"11260",NULL,"320","400","Full","2022-04-01"
